experiment_start=2026-07-10T17:43:09Z description=refine matrix lr to 0.034
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011307 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,086 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 00877 (22.6%) | loss: 4.969032 | lrm: 1.00 | dt: 47ms | tok/sec: 1,408,532 | mfu: 39.4% | epoch: 1 | remaining: 139s    
step 00878 (22.7%) | loss: 4.961148 | lrm: 1.00 | dt: 47ms | tok/sec: 1,408,164 | mfu: 39.4% | epoch: 1 | remaining: 139s    
step 00879 (22.7%) | loss: 4.951043 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,036 | mfu: 39.0% | epoch: 1 | remaining: 139s    
step 00880 (22.7%) | loss: 4.946331 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,309 | mfu: 39.2% | epoch: 1 | remaining: 139s    
step 00881 (22.7%) | loss: 4.943418 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,138 | mfu: 39.2% | epoch: 1 | remaining: 139s    
step 00882 (22.8%) | loss: 4.946955 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,649 | mfu: 39.1% | epoch: 1 | remaining: 139s    
step 00883 (22.8%) | loss: 4.947442 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,327 | mfu: 39.3% | epoch: 1 | remaining: 139s    
step 00884 (22.8%) | loss: 4.948775 | lrm: 1.00 | dt: 48ms | tok/sec: 1,360,586 | mfu: 38.1% | epoch: 1 | remaining: 139s    
step 00885 (22.8%) | loss: 4.955035 | lrm: 1.00 | dt: 49ms | tok/sec: 1,324,648 | mfu: 37.1% | epoch: 1 | remaining: 139s    
step 00886 (22.9%) | loss: 4.955004 | lrm: 1.00 | dt: 48ms | tok/sec: 1,361,435 | mfu: 38.1% | epoch: 1 | remaining: 139s    
step 00887 (22.9%) | loss: 4.965423 | lrm: 1.00 | dt: 49ms | tok/sec: 1,351,163 | mfu: 37.8% | epoch: 1 | remaining: 139s    
step 00888 (22.9%) | loss: 4.969778 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,125 | mfu: 38.9% | epoch: 1 | remaining: 139s    
step 00889 (23.0%) | loss: 4.976476 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,364 | mfu: 39.1% | epoch: 1 | remaining: 139s    
step 00890 (23.0%) | loss: 4.980773 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,401 | mfu: 39.2% | epoch: 1 | remaining: 139s    
step 00891 (23.0%) | loss: 4.977578 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,037 | mfu: 39.1% | epoch: 1 | remaining: 139s    
step 00892 (23.0%) | loss: 4.979508 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,028 | mfu: 39.0% | epoch: 1 | remaining: 139s    
step 00893 (23.1%) | loss: 4.981396 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,515 | mfu: 39.2% | epoch: 1 | remaining: 138s    
step 00894 (23.1%) | loss: 4.985308 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,890 | mfu: 39.4% | epoch: 1 | remaining: 138s    
step 00895 (23.1%) | loss: 4.989580 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,931 | mfu: 39.3% | epoch: 1 | remaining: 138s    
step 00896 (23.1%) | loss: 4.987426 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,976 | mfu: 38.8% | epoch: 1 | remaining: 138s    
step 00897 (23.2%) | loss: 4.984610 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,569 | mfu: 39.0% | epoch: 1 | remaining: 138s    
step 00898 (23.2%) | loss: 4.979935 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,795 | mfu: 38.9% | epoch: 1 | remaining: 138s    
step 00899 (23.2%) | loss: 4.970420 | lrm: 1.00 | dt: 47ms | tok/sec: 1,397,220 | mfu: 39.1% | epoch: 1 | remaining: 138s    
step 00900 (23.2%) | loss: 4.959714 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,528 | mfu: 39.3% | epoch: 1 | remaining: 138s    
step 00901 (23.3%) | loss: 4.955051 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,759 | mfu: 38.8% | epoch: 1 | remaining: 138s    
step 00902 (23.3%) | loss: 4.950935 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,184 | mfu: 39.0% | epoch: 1 | remaining: 138s    
step 00903 (23.3%) | loss: 4.945881 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,383 | mfu: 39.3% | epoch: 1 | remaining: 138s    
step 00904 (23.3%) | loss: 4.936037 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,880 | mfu: 39.2% | epoch: 1 | remaining: 138s    
step 00905 (23.4%) | loss: 4.930792 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,216 | mfu: 39.2% | epoch: 1 | remaining: 138s    
step 00906 (23.4%) | loss: 4.921999 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,737 | mfu: 38.9% | epoch: 1 | remaining: 138s    
step 00907 (23.4%) | loss: 4.924088 | lrm: 1.00 | dt: 48ms | tok/sec: 1,368,573 | mfu: 38.3% | epoch: 1 | remaining: 138s    
step 00908 (23.4%) | loss: 4.921909 | lrm: 1.00 | dt: 48ms | tok/sec: 1,376,219 | mfu: 38.5% | epoch: 1 | remaining: 138s    
step 00909 (23.5%) | loss: 4.909569 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,090 | mfu: 38.9% | epoch: 1 | remaining: 138s    
step 00910 (23.5%) | loss: 4.913631 | lrm: 1.00 | dt: 47ms | tok/sec: 1,397,298 | mfu: 39.1% | epoch: 1 | remaining: 138s    
step 00911 (23.5%) | loss: 4.915648 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,367 | mfu: 39.0% | epoch: 1 | remaining: 138s    
step 00912 (23.6%) | loss: 4.922962 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,348 | mfu: 38.6% | epoch: 1 | remaining: 138s    
step 00913 (23.6%) | loss: 4.926908 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,570 | mfu: 39.1% | epoch: 1 | remaining: 138s    
step 00914 (23.6%) | loss: 4.924640 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,854 | mfu: 39.4% | epoch: 1 | remaining: 137s    
step 00915 (23.6%) | loss: 4.929581 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,521 | mfu: 38.8% | epoch: 1 | remaining: 137s    
step 00916 (23.7%) | loss: 4.926205 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,245 | mfu: 38.9% | epoch: 1 | remaining: 137s    
step 00917 (23.7%) | loss: 4.930629 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,553 | mfu: 39.0% | epoch: 1 | remaining: 137s    
step 00918 (23.7%) | loss: 4.928273 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,784 | mfu: 39.0% | epoch: 1 | remaining: 137s    
step 00919 (23.7%) | loss: 4.920292 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,144 | mfu: 39.2% | epoch: 1 | remaining: 137s    
step 00920 (23.8%) | loss: 4.923649 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,737 | mfu: 39.3% | epoch: 1 | remaining: 137s    
step 00921 (23.8%) | loss: 4.930254 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,737 | mfu: 39.4% | epoch: 1 | remaining: 137s    
step 00922 (23.8%) | loss: 4.930829 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,730 | mfu: 39.1% | epoch: 1 | remaining: 137s    
step 00923 (23.8%) | loss: 4.933263 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,335 | mfu: 39.0% | epoch: 1 | remaining: 137s    
step 00924 (23.9%) | loss: 4.934458 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,564 | mfu: 38.8% | epoch: 1 | remaining: 137s    
step 00925 (23.9%) | loss: 4.941733 | lrm: 1.00 | dt: 47ms | tok/sec: 1,388,580 | mfu: 38.8% | epoch: 1 | remaining: 137s    
step 00926 (23.9%) | loss: 4.937127 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,873 | mfu: 39.2% | epoch: 1 | remaining: 137s    
step 00927 (23.9%) | loss: 4.940918 | lrm: 1.00 | dt: 47ms | tok/sec: 1,391,054 | mfu: 38.9% | epoch: 1 | remaining: 137s    
step 00928 (24.0%) | loss: 4.939262 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,310 | mfu: 38.9% | epoch: 1 | remaining: 137s    
step 00929 (24.0%) | loss: 4.936293 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,028 | mfu: 39.0% | epoch: 1 | remaining: 137s    
step 00930 (24.0%) | loss: 4.935222 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,201 | mfu: 39.0% | epoch: 1 | remaining: 137s    
step 00931 (24.0%) | loss: 4.932557 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,272 | mfu: 39.1% | epoch: 1 | remaining: 137s    
step 00932 (24.1%) | loss: 4.932792 | lrm: 1.00 | dt: 48ms | tok/sec: 1,361,711 | mfu: 38.1% | epoch: 1 | remaining: 137s    
step 00933 (24.1%) | loss: 4.933384 | lrm: 1.00 | dt: 48ms | tok/sec: 1,373,338 | mfu: 38.4% | epoch: 1 | remaining: 137s    
step 00934 (24.1%) | loss: 4.928855 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,195 | mfu: 38.9% | epoch: 1 | remaining: 137s    
step 00935 (24.2%) | loss: 4.928474 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,351 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00936 (24.2%) | loss: 4.931742 | lrm: 1.00 | dt: 47ms | tok/sec: 1,383,869 | mfu: 38.7% | epoch: 1 | remaining: 136s    
step 00937 (24.2%) | loss: 4.930127 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,214 | mfu: 38.8% | epoch: 1 | remaining: 136s    
step 00938 (24.2%) | loss: 4.924479 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,066 | mfu: 39.0% | epoch: 1 | remaining: 136s    
step 00939 (24.3%) | loss: 4.922830 | lrm: 1.00 | dt: 68ms | tok/sec: 968,493 | mfu: 27.1% | epoch: 1 | remaining: 136s    
step 00940 (24.3%) | loss: 4.918049 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,852 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00941 (24.3%) | loss: 4.912397 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,951 | mfu: 39.2% | epoch: 1 | remaining: 136s    
step 00942 (24.3%) | loss: 4.906665 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,708 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00943 (24.4%) | loss: 4.903977 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,420 | mfu: 39.0% | epoch: 1 | remaining: 136s    
step 00944 (24.4%) | loss: 4.903208 | lrm: 1.00 | dt: 47ms | tok/sec: 1,397,149 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00945 (24.4%) | loss: 4.905728 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,674 | mfu: 39.2% | epoch: 1 | remaining: 136s    
step 00946 (24.5%) | loss: 4.903757 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,538 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00947 (24.5%) | loss: 4.906457 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,931 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00948 (24.5%) | loss: 4.906513 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,215 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00949 (24.5%) | loss: 4.905210 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,257 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00950 (24.6%) | loss: 4.896350 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,605 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00951 (24.6%) | loss: 4.896238 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,695 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00952 (24.6%) | loss: 4.894195 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,075 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00953 (24.6%) | loss: 4.892564 | lrm: 1.00 | dt: 47ms | tok/sec: 1,397,191 | mfu: 39.1% | epoch: 1 | remaining: 136s    
step 00954 (24.7%) | loss: 4.891287 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,089 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00955 (24.7%) | loss: 4.891054 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,406 | mfu: 39.3% | epoch: 1 | remaining: 136s    
step 00956 (24.7%) | loss: 4.889184 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,233 | mfu: 38.6% | epoch: 1 | remaining: 135s    
step 00957 (24.7%) | loss: 4.892176 | lrm: 1.00 | dt: 48ms | tok/sec: 1,369,828 | mfu: 38.3% | epoch: 1 | remaining: 135s    
step 00958 (24.8%) | loss: 4.894044 | lrm: 1.00 | dt: 48ms | tok/sec: 1,357,569 | mfu: 38.0% | epoch: 1 | remaining: 135s    
step 00959 (24.8%) | loss: 4.892712 | lrm: 1.00 | dt: 49ms | tok/sec: 1,347,671 | mfu: 37.7% | epoch: 1 | remaining: 135s    
step 00960 (24.8%) | loss: 4.893416 | lrm: 1.00 | dt: 48ms | tok/sec: 1,372,893 | mfu: 38.4% | epoch: 1 | remaining: 135s    
step 00961 (24.8%) | loss: 4.891862 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,328 | mfu: 39.0% | epoch: 1 | remaining: 135s    
step 00962 (24.9%) | loss: 4.903829 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,491 | mfu: 39.0% | epoch: 1 | remaining: 135s    
step 00963 (24.9%) | loss: 4.907909 | lrm: 1.00 | dt: 47ms | tok/sec: 1,384,475 | mfu: 38.7% | epoch: 1 | remaining: 135s    
step 00964 (24.9%) | loss: 4.906832 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,212 | mfu: 38.9% | epoch: 1 | remaining: 135s    
step 00965 (24.9%) | loss: 4.907737 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,927 | mfu: 38.9% | epoch: 1 | remaining: 135s    
step 00966 (25.0%) | loss: 4.906748 | lrm: 1.00 | dt: 48ms | tok/sec: 1,376,440 | mfu: 38.5% | epoch: 1 | remaining: 135s    
step 00967 (25.0%) | loss: 4.913392 | lrm: 1.00 | dt: 47ms | tok/sec: 1,381,414 | mfu: 38.6% | epoch: 1 | remaining: 135s    
step 00968 (25.0%) | loss: 4.910434 | lrm: 1.00 | dt: 47ms | tok/sec: 1,391,251 | mfu: 38.9% | epoch: 1 | remaining: 135s    
step 00969 (25.1%) | loss: 4.908686 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,459 | mfu: 39.2% | epoch: 1 | remaining: 135s    
step 00970 (25.1%) | loss: 4.903650 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,939 | mfu: 39.4% | epoch: 1 | remaining: 135s    
step 00971 (25.1%) | loss: 4.893024 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,874 | mfu: 39.2% | epoch: 1 | remaining: 135s    
step 00972 (25.1%) | loss: 4.894939 | lrm: 1.00 | dt: 47ms | tok/sec: 1,397,568 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 00973 (25.2%) | loss: 4.888369 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,533 | mfu: 39.3% | epoch: 1 | remaining: 135s    
step 00974 (25.2%) | loss: 4.884773 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,164 | mfu: 39.3% | epoch: 1 | remaining: 135s    
step 00975 (25.2%) | loss: 4.882698 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,925 | mfu: 39.0% | epoch: 1 | remaining: 135s    
step 00976 (25.2%) | loss: 4.878400 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,971 | mfu: 39.1% | epoch: 1 | remaining: 135s    
step 00977 (25.3%) | loss: 4.873646 | lrm: 1.00 | dt: 47ms | tok/sec: 1,401,930 | mfu: 39.2% | epoch: 1 | remaining: 134s    
step 00978 (25.3%) | loss: 4.861275 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,653 | mfu: 39.2% | epoch: 1 | remaining: 134s    
step 00979 (25.3%) | loss: 4.852878 | lrm: 1.00 | dt: 48ms | tok/sec: 1,367,701 | mfu: 38.3% | epoch: 1 | remaining: 134s    
step 00980 (25.3%) | loss: 4.851258 | lrm: 1.00 | dt: 48ms | tok/sec: 1,364,591 | mfu: 38.2% | epoch: 1 | remaining: 134s    
step 00981 (25.4%) | loss: 4.842921 | lrm: 1.00 | dt: 47ms | tok/sec: 1,389,612 | mfu: 38.9% | epoch: 1 | remaining: 134s    
step 00982 (25.4%) | loss: 4.844123 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,872 | mfu: 38.8% | epoch: 1 | remaining: 134s    
step 00983 (25.4%) | loss: 4.841992 | lrm: 1.00 | dt: 48ms | tok/sec: 1,377,626 | mfu: 38.5% | epoch: 1 | remaining: 134s    
step 00984 (25.4%) | loss: 4.837570 | lrm: 1.00 | dt: 47ms | tok/sec: 1,384,252 | mfu: 38.7% | epoch: 1 | remaining: 134s    
step 00985 (25.5%) | loss: 4.831394 | lrm: 1.00 | dt: 47ms | tok/sec: 1,386,948 | mfu: 38.8% | epoch: 1 | remaining: 134s    
step 00986 (25.5%) | loss: 4.823825 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,921 | mfu: 39.1% | epoch: 1 | remaining: 134s    
step 00987 (25.5%) | loss: 4.824805 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,615 | mfu: 39.3% | epoch: 1 | remaining: 134s    
step 00988 (25.5%) | loss: 4.829062 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,585 | mfu: 38.8% | epoch: 1 | remaining: 134s    
step 00989 (25.6%) | loss: 4.826269 | lrm: 1.00 | dt: 47ms | tok/sec: 1,382,331 | mfu: 38.7% | epoch: 1 | remaining: 134s    
step 00990 (25.6%) | loss: 4.832438 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,753 | mfu: 39.2% | epoch: 1 | remaining: 134s    
step 00991 (25.6%) | loss: 4.836017 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,047 | mfu: 39.4% | epoch: 1 | remaining: 134s    
step 00992 (25.7%) | loss: 4.835736 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,789 | mfu: 39.4% | epoch: 1 | remaining: 134s    
step 00993 (25.7%) | loss: 4.829765 | lrm: 1.00 | dt: 47ms | tok/sec: 1,406,823 | mfu: 39.4% | epoch: 1 | remaining: 134s    
step 00994 (25.7%) | loss: 4.829942 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,983 | mfu: 38.9% | epoch: 1 | remaining: 134s    
step 00995 (25.7%) | loss: 4.835263 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,808 | mfu: 39.1% | epoch: 1 | remaining: 134s    
step 00996 (25.8%) | loss: 4.841673 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,674 | mfu: 39.3% | epoch: 1 | remaining: 134s    
step 00997 (25.8%) | loss: 4.853237 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,500 | mfu: 39.3% | epoch: 1 | remaining: 134s    
step 00998 (25.8%) | loss: 4.857302 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,433 | mfu: 39.3% | epoch: 1 | remaining: 133s    
step 00999 (25.8%) | loss: 4.857743 | lrm: 1.00 | dt: 47ms | tok/sec: 1,391,963 | mfu: 38.9% | epoch: 1 | remaining: 133s    
step 01000 (25.9%) | loss: 4.858700 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,197 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 01001 (25.9%) | loss: 4.861366 | lrm: 1.00 | dt: 47ms | tok/sec: 1,397,888 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 01002 (25.9%) | loss: 4.859910 | lrm: 1.00 | dt: 47ms | tok/sec: 1,384,482 | mfu: 38.7% | epoch: 1 | remaining: 133s    
step 01003 (25.9%) | loss: 4.860888 | lrm: 1.00 | dt: 48ms | tok/sec: 1,372,241 | mfu: 38.4% | epoch: 1 | remaining: 133s    
step 01004 (26.0%) | loss: 4.868225 | lrm: 1.00 | dt: 48ms | tok/sec: 1,372,803 | mfu: 38.4% | epoch: 1 | remaining: 133s    
step 01005 (26.0%) | loss: 4.872938 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,336 | mfu: 38.9% | epoch: 1 | remaining: 133s    
step 01006 (26.0%) | loss: 4.878138 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,428 | mfu: 39.3% | epoch: 1 | remaining: 133s    
step 01007 (26.0%) | loss: 4.874279 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,738 | mfu: 39.2% | epoch: 1 | remaining: 133s    
step 01008 (26.1%) | loss: 4.872472 | lrm: 1.00 | dt: 48ms | tok/sec: 1,379,465 | mfu: 38.6% | epoch: 1 | remaining: 133s    
step 01009 (26.1%) | loss: 4.866724 | lrm: 1.00 | dt: 47ms | tok/sec: 1,380,151 | mfu: 38.6% | epoch: 1 | remaining: 133s    
step 01010 (26.1%) | loss: 4.867709 | lrm: 1.00 | dt: 48ms | tok/sec: 1,378,718 | mfu: 38.6% | epoch: 1 | remaining: 133s    
step 01011 (26.2%) | loss: 4.866371 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,090 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 01012 (26.2%) | loss: 4.866754 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,294 | mfu: 39.2% | epoch: 1 | remaining: 133s    
step 01013 (26.2%) | loss: 4.855232 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,865 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 01014 (26.2%) | loss: 4.846802 | lrm: 1.00 | dt: 47ms | tok/sec: 1,402,624 | mfu: 39.2% | epoch: 1 | remaining: 133s    
step 01015 (26.3%) | loss: 4.840745 | lrm: 1.00 | dt: 47ms | tok/sec: 1,403,763 | mfu: 39.3% | epoch: 1 | remaining: 133s    
step 01016 (26.3%) | loss: 4.828798 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,513 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 01017 (26.3%) | loss: 4.824922 | lrm: 1.00 | dt: 47ms | tok/sec: 1,405,802 | mfu: 39.3% | epoch: 1 | remaining: 133s    
step 01018 (26.3%) | loss: 4.822534 | lrm: 1.00 | dt: 47ms | tok/sec: 1,395,546 | mfu: 39.0% | epoch: 1 | remaining: 133s    
step 01019 (26.4%) | loss: 4.810968 | lrm: 1.00 | dt: 47ms | tok/sec: 1,398,186 | mfu: 39.1% | epoch: 1 | remaining: 133s    
step 01020 (26.4%) | loss: 4.812527 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,550 | mfu: 39.0% | epoch: 1 | remaining: 132s    
step 01021 (26.4%) | loss: 4.812363 | lrm: 1.00 | dt: 47ms | tok/sec: 1,396,666 | mfu: 39.1% | epoch: 1 | remaining: 132s    
step 01022 (26.4%) | loss: 4.808310 | lrm: 1.00 | dt: 47ms | tok/sec: 1,388,012 | mfu: 38.8% | epoch: 1 | remaining: 132s    
step 01023 (26.5%) | loss: 4.801520 | lrm: 1.00 | dt: 48ms | tok/sec: 1,370,463 | mfu: 38.3% | epoch: 1 | remaining: 132s    
step 01024 (26.5%) | loss: 4.807505 | lrm: 1.00 | dt: 47ms | tok/sec: 1,388,188 | mfu: 38.8% | epoch: 1 | remaining: 132s    
step 01025 (26.5%) | loss: 4.803381 | lrm: 1.00 | dt: 48ms | tok/sec: 1,373,304 | mfu: 38.4% | epoch: 1 | remaining: 132s    
step 01026 (26.5%) | loss: 4.806952 | lrm: 1.00 | dt: 48ms | tok/sec: 1,378,559 | mfu: 38.6% | epoch: 1 | remaining: 132s    
step 01027 (26.6%) | loss: 4.806335 | lrm: 1.00 | dt: 47ms | tok/sec: 1,379,846 | mfu: 38.6% | epoch: 1 | remaining: 132s    
step 01028 (26.6%) | loss: 4.810362 | lrm: 1.00 | dt: 48ms | tok/sec: 1,362,177 | mfu: 38.1% | epoch: 1 | remaining: 132s    
step 01029 (26.6%) | loss: 4.808029 | lrm: 1.00 | dt: 47ms | tok/sec: 1,385,068 | mfu: 38.7% | epoch: 1 | remaining: 132s    
step 01030 (26.6%) | loss: 4.800618 | lrm: 1.00 | dt: 47ms | tok/sec: 1,382,936 | mfu: 38.7% | epoch: 1 | remaining: 132s    
step 01031 (26.7%) | loss: 4.805164 | lrm: 1.00 | dt: 48ms | tok/sec: 1,373,606 | mfu: 38.4% | epoch: 1 | remaining: 132s    
step 01032 (26.7%) | loss: 4.805313 | lrm: 1.00 | dt: 47ms | tok/sec: 1,387,263 | mfu: 38.8% | epoch: 1 | remaining: 132s    
step 01033 (26.7%) | loss: 4.808301 | lrm: 1.00 | dt: 47ms | tok/sec: 1,390,392 | mfu: 38.9% | epoch: 1 | remaining: 132s    
step 01034 (26.8%) | loss: 4.805258 | lrm: 1.00 | dt: 47ms | tok/sec: 1,400,052 | mfu: 39.2% | epoch: 1 | remaining: 132s    
step 01035 (26.8%) | loss: 4.801841 | lrm: 1.00 | dt: 47ms | tok/sec: 1,393,063 | mfu: 39.0% | epoch: 1 | remaining: 132s    
step 01036 (26.8%) | loss: 4.797606 | lrm: 1.00 | dt: 47ms | tok/sec: 1,399,090 | mfu: 39.1% | epoch: 1 | remaining: 132s    
step 01037 (26.8%) | loss: 4.791832 | lrm: 1.00 | dt: 47ms | tok/sec: 1,407,500 | mfu: 39.4% | epoch: 1 | remaining: 132s    
step 01038 (26.9%) | loss: 4.790459 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,978 | mfu: 39.0% | epoch: 1 | remaining: 132s    
step 01039 (26.9%) | loss: 4.788357 | lrm: 1.00 | dt: 47ms | tok/sec: 1,394,915 | mfu: 39.0% | epoch: 1 | remaining: 132s    
step 01040 (26.9%) | loss: 4.779196 | lrm: 1.00 | dt: 47ms | tok/sec: 1,392,012 | mfu: 38.9% | epoch: 1 | remaining: 132s    
step 01041 (26.9%) | loss: 4.776104 | lrm: 1.00 | dt: 47ms | tok/sec: 1,404,150 | mfu: 39.3% | epoch: 1 | remaining: 131s    
step 01042 (27.0%) | loss: 4.774133 | lrm: 1.00 | dt: 47ms | tok/sec: 1,384,642 | mfu: 38.7% | epoch: 1 | remaining: 131s    
