experiment_start=2026-07-13T02:46:11Z description=raise matrix Muon weight decay from 0.20 to 0.22
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 3, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 20,971,520
  total                   : 29,360,128
Estimated FLOPs per token: 2.516582e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011366 | lrm: 1.00 | dt: 2683ms | tok/sec: 48,857 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 00544 (27.9%) | loss: 3.398618 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,745 | mfu: 35.4% | epoch: 1 | remaining: 130s    
step 00545 (28.0%) | loss: 3.403663 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,116 | mfu: 35.5% | epoch: 1 | remaining: 130s    
step 00546 (28.0%) | loss: 3.406112 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,791 | mfu: 35.2% | epoch: 1 | remaining: 129s    
step 00547 (28.1%) | loss: 3.398212 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,809 | mfu: 35.6% | epoch: 1 | remaining: 129s    
step 00548 (28.1%) | loss: 3.399454 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,794 | mfu: 35.3% | epoch: 1 | remaining: 129s    
step 00549 (28.2%) | loss: 3.390143 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,865 | mfu: 35.4% | epoch: 1 | remaining: 129s    
step 00550 (28.2%) | loss: 3.388301 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,928 | mfu: 35.7% | epoch: 1 | remaining: 129s    
step 00551 (28.3%) | loss: 3.394724 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,451 | mfu: 35.3% | epoch: 1 | remaining: 129s    
step 00552 (28.3%) | loss: 3.390613 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,298 | mfu: 35.6% | epoch: 1 | remaining: 129s    
step 00553 (28.4%) | loss: 3.393198 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,086 | mfu: 36.0% | epoch: 1 | remaining: 129s    
step 00554 (28.4%) | loss: 3.385375 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,331 | mfu: 35.8% | epoch: 1 | remaining: 129s    
step 00555 (28.5%) | loss: 3.385458 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,852 | mfu: 35.6% | epoch: 1 | remaining: 129s    
step 00556 (28.5%) | loss: 3.390399 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,113 | mfu: 35.8% | epoch: 1 | remaining: 129s    
step 00557 (28.6%) | loss: 3.396297 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,544 | mfu: 35.6% | epoch: 1 | remaining: 128s    
step 00558 (28.7%) | loss: 3.388454 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,197 | mfu: 35.7% | epoch: 1 | remaining: 128s    
step 00559 (28.7%) | loss: 3.387648 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,716 | mfu: 35.8% | epoch: 1 | remaining: 128s    
step 00560 (28.8%) | loss: 3.380291 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,318 | mfu: 35.4% | epoch: 1 | remaining: 128s    
step 00561 (28.8%) | loss: 3.377594 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,372 | mfu: 35.6% | epoch: 1 | remaining: 128s    
step 00562 (28.9%) | loss: 3.375700 | lrm: 1.00 | dt: 95ms | tok/sec: 1,381,493 | mfu: 35.1% | epoch: 1 | remaining: 128s    
step 00563 (28.9%) | loss: 3.376956 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,223 | mfu: 35.6% | epoch: 1 | remaining: 128s    
step 00564 (29.0%) | loss: 3.374760 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,883 | mfu: 35.5% | epoch: 1 | remaining: 128s    
step 00565 (29.0%) | loss: 3.372376 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,740 | mfu: 35.0% | epoch: 1 | remaining: 128s    
step 00566 (29.1%) | loss: 3.375393 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,375 | mfu: 35.3% | epoch: 1 | remaining: 128s    
step 00567 (29.1%) | loss: 3.372437 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,376 | mfu: 35.6% | epoch: 1 | remaining: 127s    
step 00568 (29.2%) | loss: 3.375037 | lrm: 1.00 | dt: 93ms | tok/sec: 1,415,262 | mfu: 36.0% | epoch: 1 | remaining: 127s    
step 00569 (29.2%) | loss: 3.375231 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,348 | mfu: 35.8% | epoch: 1 | remaining: 127s    
step 00570 (29.3%) | loss: 3.375806 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,712 | mfu: 35.2% | epoch: 1 | remaining: 127s    
step 00571 (29.3%) | loss: 3.380841 | lrm: 1.00 | dt: 121ms | tok/sec: 1,085,247 | mfu: 27.6% | epoch: 1 | remaining: 127s    
step 00572 (29.4%) | loss: 3.381847 | lrm: 1.00 | dt: 91ms | tok/sec: 1,439,482 | mfu: 36.6% | epoch: 1 | remaining: 127s    
step 00573 (29.4%) | loss: 3.381898 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,702 | mfu: 35.9% | epoch: 1 | remaining: 127s    
step 00574 (29.5%) | loss: 3.383715 | lrm: 1.00 | dt: 92ms | tok/sec: 1,418,541 | mfu: 36.1% | epoch: 1 | remaining: 127s    
step 00575 (29.5%) | loss: 3.385109 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,485 | mfu: 35.8% | epoch: 1 | remaining: 127s    
step 00576 (29.6%) | loss: 3.386887 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,329 | mfu: 35.7% | epoch: 1 | remaining: 127s    
step 00577 (29.7%) | loss: 3.379191 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,212 | mfu: 35.3% | epoch: 1 | remaining: 127s    
step 00578 (29.7%) | loss: 3.380960 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,446 | mfu: 35.6% | epoch: 1 | remaining: 126s    
step 00579 (29.8%) | loss: 3.376423 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,590 | mfu: 35.8% | epoch: 1 | remaining: 126s    
step 00580 (29.8%) | loss: 3.388614 | lrm: 1.00 | dt: 97ms | tok/sec: 1,357,039 | mfu: 34.5% | epoch: 1 | remaining: 126s    
step 00581 (29.9%) | loss: 3.388908 | lrm: 1.00 | dt: 100ms | tok/sec: 1,304,438 | mfu: 33.2% | epoch: 1 | remaining: 126s    
step 00582 (29.9%) | loss: 3.386994 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,762 | mfu: 35.6% | epoch: 1 | remaining: 126s    
step 00583 (30.0%) | loss: 3.388914 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,149 | mfu: 35.4% | epoch: 1 | remaining: 126s    
step 00584 (30.0%) | loss: 3.387361 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,550 | mfu: 35.8% | epoch: 1 | remaining: 126s    
step 00585 (30.1%) | loss: 3.384979 | lrm: 1.00 | dt: 92ms | tok/sec: 1,417,060 | mfu: 36.0% | epoch: 1 | remaining: 126s    
step 00586 (30.1%) | loss: 3.387187 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,426 | mfu: 35.9% | epoch: 1 | remaining: 126s    
step 00587 (30.2%) | loss: 3.387217 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,264 | mfu: 36.0% | epoch: 1 | remaining: 126s    
step 00588 (30.2%) | loss: 3.388606 | lrm: 1.00 | dt: 102ms | tok/sec: 1,285,118 | mfu: 32.7% | epoch: 1 | remaining: 125s    
step 00589 (30.3%) | loss: 3.383879 | lrm: 1.00 | dt: 91ms | tok/sec: 1,434,341 | mfu: 36.5% | epoch: 1 | remaining: 125s    
step 00590 (30.3%) | loss: 3.385088 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,890 | mfu: 35.5% | epoch: 1 | remaining: 125s    
step 00591 (30.4%) | loss: 3.390018 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,331 | mfu: 35.1% | epoch: 1 | remaining: 125s    
step 00592 (30.4%) | loss: 3.389052 | lrm: 1.00 | dt: 97ms | tok/sec: 1,356,102 | mfu: 34.5% | epoch: 1 | remaining: 125s    
step 00593 (30.5%) | loss: 3.392484 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,980 | mfu: 35.6% | epoch: 1 | remaining: 125s    
step 00594 (30.5%) | loss: 3.393390 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,541 | mfu: 35.2% | epoch: 1 | remaining: 125s    
step 00595 (30.6%) | loss: 3.397948 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,662 | mfu: 35.9% | epoch: 1 | remaining: 125s    
step 00596 (30.7%) | loss: 3.392450 | lrm: 1.00 | dt: 92ms | tok/sec: 1,419,622 | mfu: 36.1% | epoch: 1 | remaining: 125s    
step 00597 (30.7%) | loss: 3.388875 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,939 | mfu: 35.5% | epoch: 1 | remaining: 125s    
step 00598 (30.8%) | loss: 3.388989 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,113 | mfu: 35.2% | epoch: 1 | remaining: 125s    
step 00599 (30.8%) | loss: 3.389417 | lrm: 1.00 | dt: 95ms | tok/sec: 1,379,711 | mfu: 35.1% | epoch: 1 | remaining: 124s    
step 00600 (30.9%) | loss: 3.379336 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,780 | mfu: 35.3% | epoch: 1 | remaining: 124s    
step 00601 (30.9%) | loss: 3.375215 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,293 | mfu: 35.4% | epoch: 1 | remaining: 124s    
step 00602 (31.0%) | loss: 3.372886 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,482 | mfu: 35.2% | epoch: 1 | remaining: 124s    
step 00603 (31.0%) | loss: 3.367599 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,247 | mfu: 35.2% | epoch: 1 | remaining: 124s    
step 00604 (31.1%) | loss: 3.365325 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,591 | mfu: 35.1% | epoch: 1 | remaining: 124s    
step 00605 (31.1%) | loss: 3.369357 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,116 | mfu: 35.6% | epoch: 1 | remaining: 124s    
step 00606 (31.2%) | loss: 3.373138 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,333 | mfu: 35.2% | epoch: 1 | remaining: 124s    
step 00607 (31.2%) | loss: 3.372364 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,393 | mfu: 35.6% | epoch: 1 | remaining: 124s    
step 00608 (31.3%) | loss: 3.372315 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,286 | mfu: 35.7% | epoch: 1 | remaining: 124s    
step 00609 (31.3%) | loss: 3.376787 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,277 | mfu: 35.7% | epoch: 1 | remaining: 124s    
step 00610 (31.4%) | loss: 3.372384 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,989 | mfu: 35.8% | epoch: 1 | remaining: 123s    
step 00611 (31.4%) | loss: 3.375648 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,223 | mfu: 35.8% | epoch: 1 | remaining: 123s    
step 00612 (31.5%) | loss: 3.370423 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,534 | mfu: 35.2% | epoch: 1 | remaining: 123s    
step 00613 (31.5%) | loss: 3.371374 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,211 | mfu: 35.2% | epoch: 1 | remaining: 123s    
step 00614 (31.6%) | loss: 3.372190 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,492 | mfu: 35.2% | epoch: 1 | remaining: 123s    
step 00615 (31.6%) | loss: 3.373349 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,294 | mfu: 35.6% | epoch: 1 | remaining: 123s    
step 00616 (31.7%) | loss: 3.381893 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,016 | mfu: 35.1% | epoch: 1 | remaining: 123s    
step 00617 (31.7%) | loss: 3.382358 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,385 | mfu: 35.3% | epoch: 1 | remaining: 123s    
step 00618 (31.8%) | loss: 3.385248 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,365 | mfu: 35.7% | epoch: 1 | remaining: 123s    
step 00619 (31.9%) | loss: 3.383131 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,756 | mfu: 35.5% | epoch: 1 | remaining: 123s    
step 00620 (31.9%) | loss: 3.381397 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,827 | mfu: 35.8% | epoch: 1 | remaining: 122s    
step 00621 (32.0%) | loss: 3.384833 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,470 | mfu: 35.7% | epoch: 1 | remaining: 122s    
step 00622 (32.0%) | loss: 3.380135 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,480 | mfu: 35.3% | epoch: 1 | remaining: 122s    
step 00623 (32.1%) | loss: 3.378417 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,130 | mfu: 35.6% | epoch: 1 | remaining: 122s    
step 00624 (32.1%) | loss: 3.373193 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,340 | mfu: 35.2% | epoch: 1 | remaining: 122s    
step 00625 (32.2%) | loss: 3.373327 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,712 | mfu: 35.5% | epoch: 1 | remaining: 122s    
step 00626 (32.2%) | loss: 3.371556 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,030 | mfu: 35.1% | epoch: 1 | remaining: 122s    
step 00627 (32.3%) | loss: 3.369352 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,398 | mfu: 35.4% | epoch: 1 | remaining: 122s    
step 00628 (32.3%) | loss: 3.364823 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,802 | mfu: 35.3% | epoch: 1 | remaining: 122s    
step 00629 (32.4%) | loss: 3.362650 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,379 | mfu: 35.7% | epoch: 1 | remaining: 122s    
step 00630 (32.4%) | loss: 3.364924 | lrm: 1.00 | dt: 92ms | tok/sec: 1,427,269 | mfu: 36.3% | epoch: 1 | remaining: 122s    
step 00631 (32.5%) | loss: 3.362924 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,781 | mfu: 35.7% | epoch: 1 | remaining: 121s    
step 00632 (32.5%) | loss: 3.360086 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,985 | mfu: 35.4% | epoch: 1 | remaining: 121s    
step 00633 (32.6%) | loss: 3.358194 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,062 | mfu: 35.7% | epoch: 1 | remaining: 121s    
step 00634 (32.6%) | loss: 3.356434 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,834 | mfu: 35.3% | epoch: 1 | remaining: 121s    
step 00635 (32.7%) | loss: 3.358608 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,049 | mfu: 36.0% | epoch: 1 | remaining: 121s    
step 00636 (32.7%) | loss: 3.359563 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,451 | mfu: 35.3% | epoch: 1 | remaining: 121s    
step 00637 (32.8%) | loss: 3.362258 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,627 | mfu: 35.3% | epoch: 1 | remaining: 121s    
step 00638 (32.8%) | loss: 3.360508 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,977 | mfu: 35.4% | epoch: 1 | remaining: 121s    
step 00639 (32.9%) | loss: 3.359175 | lrm: 1.00 | dt: 96ms | tok/sec: 1,365,076 | mfu: 34.7% | epoch: 1 | remaining: 121s    
step 00640 (32.9%) | loss: 3.356558 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,522 | mfu: 35.9% | epoch: 1 | remaining: 121s    
step 00641 (33.0%) | loss: 3.352736 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,420 | mfu: 35.8% | epoch: 1 | remaining: 121s    
step 00642 (33.1%) | loss: 3.348077 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,354 | mfu: 35.4% | epoch: 1 | remaining: 120s    
step 00643 (33.1%) | loss: 3.346940 | lrm: 1.00 | dt: 92ms | tok/sec: 1,423,223 | mfu: 36.2% | epoch: 1 | remaining: 120s    
step 00644 (33.2%) | loss: 3.347718 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,276 | mfu: 35.8% | epoch: 1 | remaining: 120s    
step 00645 (33.2%) | loss: 3.352094 | lrm: 1.00 | dt: 102ms | tok/sec: 1,280,428 | mfu: 32.6% | epoch: 1 | remaining: 120s    
step 00646 (33.3%) | loss: 3.349403 | lrm: 1.00 | dt: 91ms | tok/sec: 1,435,011 | mfu: 36.5% | epoch: 1 | remaining: 120s    
step 00647 (33.3%) | loss: 3.350150 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,441 | mfu: 35.7% | epoch: 1 | remaining: 120s    
step 00648 (33.4%) | loss: 3.348599 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,044 | mfu: 35.8% | epoch: 1 | remaining: 120s    
step 00649 (33.4%) | loss: 3.351200 | lrm: 1.00 | dt: 95ms | tok/sec: 1,379,722 | mfu: 35.1% | epoch: 1 | remaining: 120s    
step 00650 (33.5%) | loss: 3.347528 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,825 | mfu: 36.0% | epoch: 1 | remaining: 120s    
step 00651 (33.5%) | loss: 3.349784 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,679 | mfu: 35.8% | epoch: 1 | remaining: 120s    
step 00652 (33.6%) | loss: 3.354224 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,630 | mfu: 35.2% | epoch: 1 | remaining: 119s    
step 00653 (33.6%) | loss: 3.357201 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,720 | mfu: 35.7% | epoch: 1 | remaining: 119s    
step 00654 (33.7%) | loss: 3.358334 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,385 | mfu: 35.3% | epoch: 1 | remaining: 119s    
step 00655 (33.7%) | loss: 3.351821 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,444 | mfu: 35.0% | epoch: 1 | remaining: 119s    
step 00656 (33.8%) | loss: 3.345377 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,058 | mfu: 35.4% | epoch: 1 | remaining: 119s    
step 00657 (33.8%) | loss: 3.346744 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,438 | mfu: 35.5% | epoch: 1 | remaining: 119s    
step 00658 (33.9%) | loss: 3.347671 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,600 | mfu: 35.7% | epoch: 1 | remaining: 119s    
step 00659 (33.9%) | loss: 3.348205 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,437 | mfu: 35.3% | epoch: 1 | remaining: 119s    
step 00660 (34.0%) | loss: 3.351813 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,595 | mfu: 35.5% | epoch: 1 | remaining: 119s    
step 00661 (34.0%) | loss: 3.352668 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,130 | mfu: 35.7% | epoch: 1 | remaining: 119s    
step 00662 (34.1%) | loss: 3.351637 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,553 | mfu: 35.3% | epoch: 1 | remaining: 119s    
step 00663 (34.1%) | loss: 3.347927 | lrm: 1.00 | dt: 93ms | tok/sec: 1,411,168 | mfu: 35.9% | epoch: 1 | remaining: 118s    
step 00664 (34.2%) | loss: 3.354930 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,848 | mfu: 35.2% | epoch: 1 | remaining: 118s    
step 00665 (34.3%) | loss: 3.349213 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,816 | mfu: 35.3% | epoch: 1 | remaining: 118s    
step 00666 (34.3%) | loss: 3.349145 | lrm: 1.00 | dt: 95ms | tok/sec: 1,375,927 | mfu: 35.0% | epoch: 1 | remaining: 118s    
step 00667 (34.4%) | loss: 3.348571 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,763 | mfu: 35.7% | epoch: 1 | remaining: 118s    
step 00668 (34.4%) | loss: 3.348154 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,066 | mfu: 35.6% | epoch: 1 | remaining: 118s    
step 00669 (34.5%) | loss: 3.347254 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,794 | mfu: 35.5% | epoch: 1 | remaining: 118s    
step 00670 (34.5%) | loss: 3.347803 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,969 | mfu: 35.6% | epoch: 1 | remaining: 118s    
step 00671 (34.6%) | loss: 3.347921 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,836 | mfu: 35.4% | epoch: 1 | remaining: 118s    
step 00672 (34.6%) | loss: 3.349043 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,615 | mfu: 35.6% | epoch: 1 | remaining: 118s    
step 00673 (34.7%) | loss: 3.346508 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,498 | mfu: 35.7% | epoch: 1 | remaining: 117s    
step 00674 (34.7%) | loss: 3.350866 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,969 | mfu: 35.6% | epoch: 1 | remaining: 117s    
step 00675 (34.8%) | loss: 3.350283 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,591 | mfu: 35.6% | epoch: 1 | remaining: 117s    
step 00676 (34.8%) | loss: 3.348381 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,538 | mfu: 35.2% | epoch: 1 | remaining: 117s    
step 00677 (34.9%) | loss: 3.349825 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,957 | mfu: 35.5% | epoch: 1 | remaining: 117s    
step 00678 (34.9%) | loss: 3.357666 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,155 | mfu: 35.6% | epoch: 1 | remaining: 117s    
step 00679 (35.0%) | loss: 3.360880 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,077 | mfu: 35.7% | epoch: 1 | remaining: 117s    
step 00680 (35.0%) | loss: 3.358493 | lrm: 1.00 | dt: 92ms | tok/sec: 1,418,431 | mfu: 36.1% | epoch: 1 | remaining: 117s    
step 00681 (35.1%) | loss: 3.353708 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,738 | mfu: 35.8% | epoch: 1 | remaining: 117s    
step 00682 (35.1%) | loss: 3.358829 | lrm: 1.00 | dt: 96ms | tok/sec: 1,371,136 | mfu: 34.9% | epoch: 1 | remaining: 117s    
step 00683 (35.2%) | loss: 3.360786 | lrm: 1.00 | dt: 93ms | tok/sec: 1,410,042 | mfu: 35.9% | epoch: 1 | remaining: 117s    
step 00684 (35.2%) | loss: 3.354381 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,723 | mfu: 35.6% | epoch: 1 | remaining: 116s    
step 00685 (35.3%) | loss: 3.349909 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,001 | mfu: 35.6% | epoch: 1 | remaining: 116s    
step 00686 (35.3%) | loss: 3.350196 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,640 | mfu: 35.4% | epoch: 1 | remaining: 116s    
step 00687 (35.4%) | loss: 3.343813 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,734 | mfu: 35.3% | epoch: 1 | remaining: 116s    
step 00688 (35.5%) | loss: 3.348481 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,522 | mfu: 35.5% | epoch: 1 | remaining: 116s    
step 00689 (35.5%) | loss: 3.345774 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,640 | mfu: 35.0% | epoch: 1 | remaining: 116s    
step 00690 (35.6%) | loss: 3.349435 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,278 | mfu: 35.4% | epoch: 1 | remaining: 116s    
step 00691 (35.6%) | loss: 3.352090 | lrm: 1.00 | dt: 111ms | tok/sec: 1,177,146 | mfu: 29.9% | epoch: 1 | remaining: 116s    
step 00692 (35.7%) | loss: 3.353595 | lrm: 1.00 | dt: 91ms | tok/sec: 1,445,337 | mfu: 36.8% | epoch: 1 | remaining: 116s    
step 00693 (35.7%) | loss: 3.352952 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,021 | mfu: 36.0% | epoch: 1 | remaining: 116s    
step 00694 (35.8%) | loss: 3.353720 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,006 | mfu: 36.0% | epoch: 1 | remaining: 116s    
step 00695 (35.8%) | loss: 3.351784 | lrm: 1.00 | dt: 93ms | tok/sec: 1,415,265 | mfu: 36.0% | epoch: 1 | remaining: 115s    
step 00696 (35.9%) | loss: 3.346355 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,770 | mfu: 36.0% | epoch: 1 | remaining: 115s    
step 00697 (35.9%) | loss: 3.348306 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,000 | mfu: 35.2% | epoch: 1 | remaining: 115s    
step 00698 (36.0%) | loss: 3.344393 | lrm: 1.00 | dt: 92ms | tok/sec: 1,421,071 | mfu: 36.1% | epoch: 1 | remaining: 115s    
step 00699 (36.0%) | loss: 3.344920 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,715 | mfu: 35.6% | epoch: 1 | remaining: 115s    
step 00700 (36.1%) | loss: 3.346469 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,389 | mfu: 35.6% | epoch: 1 | remaining: 115s    
step 00701 (36.1%) | loss: 3.346715 | lrm: 1.00 | dt: 96ms | tok/sec: 1,365,100 | mfu: 34.7% | epoch: 1 | remaining: 115s    
step 00702 (36.2%) | loss: 3.345280 | lrm: 1.00 | dt: 95ms | tok/sec: 1,378,746 | mfu: 35.1% | epoch: 1 | remaining: 115s    
step 00703 (36.2%) | loss: 3.334770 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,083 | mfu: 35.8% | epoch: 1 | remaining: 115s    
step 00704 (36.3%) | loss: 3.333909 | lrm: 1.00 | dt: 95ms | tok/sec: 1,375,194 | mfu: 35.0% | epoch: 1 | remaining: 115s    
step 00705 (36.3%) | loss: 3.332311 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,659 | mfu: 35.8% | epoch: 1 | remaining: 114s    
step 00706 (36.4%) | loss: 3.343219 | lrm: 1.00 | dt: 93ms | tok/sec: 1,415,929 | mfu: 36.0% | epoch: 1 | remaining: 114s    
step 00707 (36.5%) | loss: 3.342810 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,409 | mfu: 35.8% | epoch: 1 | remaining: 114s    
step 00708 (36.5%) | loss: 3.344977 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,184 | mfu: 35.7% | epoch: 1 | remaining: 114s    
step 00709 (36.6%) | loss: 3.343241 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,694 | mfu: 35.8% | epoch: 1 | remaining: 114s    
