experiment_start=2026-07-10T15:59:59Z description=sixteenth global batch for update frequency
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011232 | lrm: 1.00 | dt: 12746ms | tok/sec: 2,570 | mfu: 0.1% | epoch: 1 | remaining: 180s    
step 02384 (33.7%) | loss: 4.367665 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,127 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 02385 (33.7%) | loss: 4.357646 | lrm: 1.00 | dt: 25ms | tok/sec: 1,291,197 | mfu: 36.1% | epoch: 1 | remaining: 119s    
step 02386 (33.8%) | loss: 4.352950 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,884 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02387 (33.8%) | loss: 4.354378 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,616 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 02388 (33.8%) | loss: 4.359047 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,173 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02389 (33.8%) | loss: 4.358436 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,909 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02390 (33.8%) | loss: 4.362187 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,401 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02391 (33.8%) | loss: 4.356928 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,646 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02392 (33.8%) | loss: 4.361987 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,369 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02393 (33.9%) | loss: 4.371037 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,560 | mfu: 36.4% | epoch: 1 | remaining: 119s    
step 02394 (33.9%) | loss: 4.357376 | lrm: 1.00 | dt: 33ms | tok/sec: 989,887 | mfu: 27.7% | epoch: 1 | remaining: 119s    
step 02395 (33.9%) | loss: 4.362340 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,254 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02396 (33.9%) | loss: 4.353646 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,895 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 02397 (33.9%) | loss: 4.360076 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,956 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 02398 (33.9%) | loss: 4.373977 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,333 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02399 (33.9%) | loss: 4.371714 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,691 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02400 (34.0%) | loss: 4.366435 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,511 | mfu: 36.4% | epoch: 1 | remaining: 119s    
step 02401 (34.0%) | loss: 4.355247 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,188 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 02402 (34.0%) | loss: 4.349251 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,259 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02403 (34.0%) | loss: 4.348712 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,251 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02404 (34.0%) | loss: 4.343485 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,007 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02405 (34.0%) | loss: 4.345758 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,239 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02406 (34.0%) | loss: 4.343257 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,499 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02407 (34.1%) | loss: 4.343750 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,169 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02408 (34.1%) | loss: 4.343332 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,695 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02409 (34.1%) | loss: 4.340088 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,978 | mfu: 36.4% | epoch: 1 | remaining: 119s    
step 02410 (34.1%) | loss: 4.337757 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,352 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02411 (34.1%) | loss: 4.334146 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,462 | mfu: 36.3% | epoch: 1 | remaining: 119s    
step 02412 (34.1%) | loss: 4.335684 | lrm: 1.00 | dt: 25ms | tok/sec: 1,292,691 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 02413 (34.1%) | loss: 4.334802 | lrm: 1.00 | dt: 27ms | tok/sec: 1,215,166 | mfu: 34.0% | epoch: 1 | remaining: 119s    
step 02414 (34.2%) | loss: 4.335412 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,909 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02415 (34.2%) | loss: 4.325712 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,420 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02416 (34.2%) | loss: 4.331125 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,291 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02417 (34.2%) | loss: 4.317888 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,398 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02418 (34.2%) | loss: 4.333983 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,683 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02419 (34.2%) | loss: 4.342591 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,695 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02420 (34.2%) | loss: 4.351936 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,235 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02421 (34.3%) | loss: 4.360029 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,069 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02422 (34.3%) | loss: 4.351751 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,818 | mfu: 36.4% | epoch: 1 | remaining: 118s    
step 02423 (34.3%) | loss: 4.352587 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,130 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02424 (34.3%) | loss: 4.340549 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,075 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02425 (34.3%) | loss: 4.343836 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,994 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02426 (34.3%) | loss: 4.348336 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,671 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02427 (34.3%) | loss: 4.348846 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,351 | mfu: 36.4% | epoch: 1 | remaining: 118s    
step 02428 (34.4%) | loss: 4.345799 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,279 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02429 (34.4%) | loss: 4.349956 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,198 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02430 (34.4%) | loss: 4.346981 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,384 | mfu: 36.4% | epoch: 1 | remaining: 118s    
step 02431 (34.4%) | loss: 4.351726 | lrm: 1.00 | dt: 25ms | tok/sec: 1,293,652 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02432 (34.4%) | loss: 4.347725 | lrm: 1.00 | dt: 28ms | tok/sec: 1,191,484 | mfu: 33.3% | epoch: 1 | remaining: 118s    
step 02433 (34.4%) | loss: 4.350092 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,993 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02434 (34.4%) | loss: 4.350918 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,298 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02435 (34.5%) | loss: 4.355386 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,725 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02436 (34.5%) | loss: 4.357203 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,063 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02437 (34.5%) | loss: 4.358567 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,324 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02438 (34.5%) | loss: 4.358079 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,581 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02439 (34.5%) | loss: 4.364654 | lrm: 1.00 | dt: 30ms | tok/sec: 1,077,994 | mfu: 30.2% | epoch: 1 | remaining: 118s    
step 02440 (34.5%) | loss: 4.357584 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,278 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02441 (34.5%) | loss: 4.350696 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,517 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02442 (34.6%) | loss: 4.344476 | lrm: 1.00 | dt: 25ms | tok/sec: 1,301,394 | mfu: 36.4% | epoch: 1 | remaining: 118s    
step 02443 (34.6%) | loss: 4.338453 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,908 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02444 (34.6%) | loss: 4.340949 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,762 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02445 (34.6%) | loss: 4.345759 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,471 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02446 (34.6%) | loss: 4.341100 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,161 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02447 (34.6%) | loss: 4.344320 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,765 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02448 (34.6%) | loss: 4.335431 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,689 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02449 (34.7%) | loss: 4.330093 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,524 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02450 (34.7%) | loss: 4.330816 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,897 | mfu: 36.3% | epoch: 1 | remaining: 118s    
step 02451 (34.7%) | loss: 4.330649 | lrm: 1.00 | dt: 31ms | tok/sec: 1,061,780 | mfu: 29.7% | epoch: 1 | remaining: 118s    
step 02452 (34.7%) | loss: 4.337967 | lrm: 1.00 | dt: 25ms | tok/sec: 1,292,922 | mfu: 36.2% | epoch: 1 | remaining: 118s    
step 02453 (34.7%) | loss: 4.334947 | lrm: 1.00 | dt: 25ms | tok/sec: 1,293,932 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02454 (34.7%) | loss: 4.331374 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,642 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02455 (34.7%) | loss: 4.331326 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,335 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02456 (34.8%) | loss: 4.327061 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,432 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02457 (34.8%) | loss: 4.330795 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,450 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02458 (34.8%) | loss: 4.332675 | lrm: 1.00 | dt: 32ms | tok/sec: 1,014,856 | mfu: 28.4% | epoch: 1 | remaining: 117s    
step 02459 (34.8%) | loss: 4.336364 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,941 | mfu: 36.4% | epoch: 1 | remaining: 117s    
step 02460 (34.8%) | loss: 4.342943 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,450 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02461 (34.8%) | loss: 4.348429 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,323 | mfu: 36.4% | epoch: 1 | remaining: 117s    
step 02462 (34.8%) | loss: 4.348749 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,152 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02463 (34.9%) | loss: 4.344161 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,092 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02464 (34.9%) | loss: 4.369163 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,965 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02465 (34.9%) | loss: 4.367406 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,738 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02466 (34.9%) | loss: 4.366726 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,766 | mfu: 36.4% | epoch: 1 | remaining: 117s    
step 02467 (34.9%) | loss: 4.362238 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,173 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02468 (34.9%) | loss: 4.363897 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,450 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02469 (34.9%) | loss: 4.355498 | lrm: 1.00 | dt: 36ms | tok/sec: 900,377 | mfu: 25.2% | epoch: 1 | remaining: 117s    
step 02470 (35.0%) | loss: 4.356534 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,422 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02471 (35.0%) | loss: 4.348585 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,520 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02472 (35.0%) | loss: 4.352001 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,242 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02473 (35.0%) | loss: 4.350801 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,536 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02474 (35.0%) | loss: 4.347501 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,745 | mfu: 36.4% | epoch: 1 | remaining: 117s    
step 02475 (35.0%) | loss: 4.353387 | lrm: 1.00 | dt: 25ms | tok/sec: 1,301,295 | mfu: 36.4% | epoch: 1 | remaining: 117s    
step 02476 (35.0%) | loss: 4.341485 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,349 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02477 (35.1%) | loss: 4.348095 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,765 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02478 (35.1%) | loss: 4.349509 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,863 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02479 (35.1%) | loss: 4.340913 | lrm: 1.00 | dt: 25ms | tok/sec: 1,293,117 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02480 (35.1%) | loss: 4.346134 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,456 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02481 (35.1%) | loss: 4.347463 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,848 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02482 (35.1%) | loss: 4.344035 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,247 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02483 (35.1%) | loss: 4.340987 | lrm: 1.00 | dt: 25ms | tok/sec: 1,293,859 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02484 (35.2%) | loss: 4.349335 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,688 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02485 (35.2%) | loss: 4.352532 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,569 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02486 (35.2%) | loss: 4.354174 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,688 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02487 (35.2%) | loss: 4.350786 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,124 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02488 (35.2%) | loss: 4.352144 | lrm: 1.00 | dt: 27ms | tok/sec: 1,209,860 | mfu: 33.8% | epoch: 1 | remaining: 117s    
step 02489 (35.2%) | loss: 4.344889 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,548 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02490 (35.2%) | loss: 4.337361 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,859 | mfu: 36.2% | epoch: 1 | remaining: 117s    
step 02491 (35.3%) | loss: 4.329275 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,860 | mfu: 36.3% | epoch: 1 | remaining: 117s    
step 02492 (35.3%) | loss: 4.335420 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,263 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02493 (35.3%) | loss: 4.348038 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,210 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02494 (35.3%) | loss: 4.325929 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,239 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02495 (35.3%) | loss: 4.323421 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,120 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02496 (35.3%) | loss: 4.330785 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,603 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02497 (35.3%) | loss: 4.323843 | lrm: 1.00 | dt: 25ms | tok/sec: 1,292,120 | mfu: 36.1% | epoch: 1 | remaining: 116s    
step 02498 (35.4%) | loss: 4.312819 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,213 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02499 (35.4%) | loss: 4.312107 | lrm: 1.00 | dt: 25ms | tok/sec: 1,292,411 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02500 (35.4%) | loss: 4.318550 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,043 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02501 (35.4%) | loss: 4.323815 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,823 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02502 (35.4%) | loss: 4.326555 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,933 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02503 (35.4%) | loss: 4.329584 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,284 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02504 (35.4%) | loss: 4.326776 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,312 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02505 (35.5%) | loss: 4.334508 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,573 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02506 (35.5%) | loss: 4.336313 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,860 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02507 (35.5%) | loss: 4.340520 | lrm: 1.00 | dt: 30ms | tok/sec: 1,091,071 | mfu: 30.5% | epoch: 1 | remaining: 116s    
step 02508 (35.5%) | loss: 4.342361 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,842 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02509 (35.5%) | loss: 4.345996 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,144 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02510 (35.5%) | loss: 4.340711 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,769 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02511 (35.5%) | loss: 4.340184 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,603 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02512 (35.6%) | loss: 4.335698 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,806 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02513 (35.6%) | loss: 4.317007 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,569 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02514 (35.6%) | loss: 4.325796 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,740 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02515 (35.6%) | loss: 4.324162 | lrm: 1.00 | dt: 25ms | tok/sec: 1,298,235 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02516 (35.6%) | loss: 4.320687 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,554 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02517 (35.6%) | loss: 4.322961 | lrm: 1.00 | dt: 25ms | tok/sec: 1,293,494 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02518 (35.6%) | loss: 4.310255 | lrm: 1.00 | dt: 25ms | tok/sec: 1,292,788 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02519 (35.7%) | loss: 4.317651 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,798 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02520 (35.7%) | loss: 4.307518 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,655 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02521 (35.7%) | loss: 4.311098 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,536 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02522 (35.7%) | loss: 4.316896 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,671 | mfu: 36.4% | epoch: 1 | remaining: 116s    
step 02523 (35.7%) | loss: 4.307484 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,396 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02524 (35.7%) | loss: 4.305251 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,034 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02525 (35.7%) | loss: 4.304203 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,450 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02526 (35.8%) | loss: 4.297402 | lrm: 1.00 | dt: 26ms | tok/sec: 1,238,501 | mfu: 34.6% | epoch: 1 | remaining: 116s    
step 02527 (35.8%) | loss: 4.303807 | lrm: 1.00 | dt: 25ms | tok/sec: 1,300,015 | mfu: 36.4% | epoch: 1 | remaining: 116s    
step 02528 (35.8%) | loss: 4.296400 | lrm: 1.00 | dt: 25ms | tok/sec: 1,293,677 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02529 (35.8%) | loss: 4.304727 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,597 | mfu: 36.3% | epoch: 1 | remaining: 116s    
step 02530 (35.8%) | loss: 4.298737 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,164 | mfu: 36.2% | epoch: 1 | remaining: 116s    
step 02531 (35.8%) | loss: 4.299906 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,205 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02532 (35.8%) | loss: 4.295961 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,242 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02533 (35.8%) | loss: 4.298252 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,508 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02534 (35.9%) | loss: 4.302908 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,290 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02535 (35.9%) | loss: 4.293163 | lrm: 1.00 | dt: 25ms | tok/sec: 1,299,192 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02536 (35.9%) | loss: 4.296613 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,895 | mfu: 36.2% | epoch: 1 | remaining: 115s    
step 02537 (35.9%) | loss: 4.296807 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,958 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02538 (35.9%) | loss: 4.293929 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,165 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02539 (35.9%) | loss: 4.283112 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,434 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02540 (35.9%) | loss: 4.286961 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,214 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02541 (36.0%) | loss: 4.288517 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,475 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02542 (36.0%) | loss: 4.284397 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,169 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02543 (36.0%) | loss: 4.304895 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,426 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02544 (36.0%) | loss: 4.303399 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,532 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02545 (36.0%) | loss: 4.304403 | lrm: 1.00 | dt: 30ms | tok/sec: 1,088,047 | mfu: 30.4% | epoch: 1 | remaining: 115s    
step 02546 (36.0%) | loss: 4.310161 | lrm: 1.00 | dt: 25ms | tok/sec: 1,295,689 | mfu: 36.2% | epoch: 1 | remaining: 115s    
step 02547 (36.0%) | loss: 4.305718 | lrm: 1.00 | dt: 25ms | tok/sec: 1,294,139 | mfu: 36.2% | epoch: 1 | remaining: 115s    
step 02548 (36.1%) | loss: 4.304537 | lrm: 1.00 | dt: 25ms | tok/sec: 1,297,573 | mfu: 36.3% | epoch: 1 | remaining: 115s    
step 02549 (36.1%) | loss: 4.312644 | lrm: 1.00 | dt: 25ms | tok/sec: 1,296,740 | mfu: 36.3% | epoch: 1 | remaining: 115s    
