experiment_start=2026-07-12T21:13:51Z description=test intermediate 96K batch
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011267 | lrm: 1.00 | dt: 2599ms | tok/sec: 37,824 | mfu: 1.1% | epoch: 1 | remaining: 180s    
step 00648 (27.2%) | loss: 3.455754 | lrm: 1.00 | dt: 76ms | tok/sec: 1,295,176 | mfu: 36.2% | epoch: 1 | remaining: 131s    
step 00649 (27.3%) | loss: 3.451117 | lrm: 1.00 | dt: 78ms | tok/sec: 1,256,810 | mfu: 35.2% | epoch: 1 | remaining: 131s    
step 00650 (27.3%) | loss: 3.444886 | lrm: 1.00 | dt: 78ms | tok/sec: 1,254,363 | mfu: 35.1% | epoch: 1 | remaining: 131s    
step 00651 (27.3%) | loss: 3.442503 | lrm: 1.00 | dt: 77ms | tok/sec: 1,272,260 | mfu: 35.6% | epoch: 1 | remaining: 131s    
step 00652 (27.4%) | loss: 3.426042 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,847 | mfu: 35.8% | epoch: 1 | remaining: 131s    
step 00653 (27.4%) | loss: 3.422623 | lrm: 1.00 | dt: 75ms | tok/sec: 1,308,809 | mfu: 36.6% | epoch: 1 | remaining: 131s    
step 00654 (27.5%) | loss: 3.415234 | lrm: 1.00 | dt: 75ms | tok/sec: 1,311,198 | mfu: 36.7% | epoch: 1 | remaining: 130s    
step 00655 (27.5%) | loss: 3.412984 | lrm: 1.00 | dt: 77ms | tok/sec: 1,277,333 | mfu: 35.7% | epoch: 1 | remaining: 130s    
step 00656 (27.6%) | loss: 3.413605 | lrm: 1.00 | dt: 76ms | tok/sec: 1,298,815 | mfu: 36.3% | epoch: 1 | remaining: 130s    
step 00657 (27.6%) | loss: 3.411077 | lrm: 1.00 | dt: 75ms | tok/sec: 1,315,851 | mfu: 36.8% | epoch: 1 | remaining: 130s    
step 00658 (27.6%) | loss: 3.416543 | lrm: 1.00 | dt: 75ms | tok/sec: 1,318,856 | mfu: 36.9% | epoch: 1 | remaining: 130s    
step 00659 (27.7%) | loss: 3.413025 | lrm: 1.00 | dt: 76ms | tok/sec: 1,297,781 | mfu: 36.3% | epoch: 1 | remaining: 130s    
step 00660 (27.7%) | loss: 3.416913 | lrm: 1.00 | dt: 79ms | tok/sec: 1,237,950 | mfu: 34.6% | epoch: 1 | remaining: 130s    
step 00661 (27.8%) | loss: 3.424531 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,179 | mfu: 36.1% | epoch: 1 | remaining: 130s    
step 00662 (27.8%) | loss: 3.419277 | lrm: 1.00 | dt: 78ms | tok/sec: 1,258,882 | mfu: 35.2% | epoch: 1 | remaining: 130s    
step 00663 (27.9%) | loss: 3.422320 | lrm: 1.00 | dt: 76ms | tok/sec: 1,286,034 | mfu: 36.0% | epoch: 1 | remaining: 130s    
step 00664 (27.9%) | loss: 3.430136 | lrm: 1.00 | dt: 78ms | tok/sec: 1,264,081 | mfu: 35.4% | epoch: 1 | remaining: 130s    
step 00665 (27.9%) | loss: 3.425845 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,341 | mfu: 35.7% | epoch: 1 | remaining: 130s    
step 00666 (28.0%) | loss: 3.430856 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,312 | mfu: 36.1% | epoch: 1 | remaining: 130s    
step 00667 (28.0%) | loss: 3.436158 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,369 | mfu: 36.0% | epoch: 1 | remaining: 129s    
step 00668 (28.1%) | loss: 3.434861 | lrm: 1.00 | dt: 77ms | tok/sec: 1,284,728 | mfu: 35.9% | epoch: 1 | remaining: 129s    
step 00669 (28.1%) | loss: 3.444356 | lrm: 1.00 | dt: 76ms | tok/sec: 1,299,712 | mfu: 36.4% | epoch: 1 | remaining: 129s    
step 00670 (28.2%) | loss: 3.436466 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,018 | mfu: 36.1% | epoch: 1 | remaining: 129s    
step 00671 (28.2%) | loss: 3.437661 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,340 | mfu: 35.8% | epoch: 1 | remaining: 129s    
step 00672 (28.2%) | loss: 3.426506 | lrm: 1.00 | dt: 75ms | tok/sec: 1,305,614 | mfu: 36.5% | epoch: 1 | remaining: 129s    
step 00673 (28.3%) | loss: 3.426099 | lrm: 1.00 | dt: 93ms | tok/sec: 1,052,030 | mfu: 29.4% | epoch: 1 | remaining: 129s    
step 00674 (28.3%) | loss: 3.429780 | lrm: 1.00 | dt: 75ms | tok/sec: 1,313,562 | mfu: 36.7% | epoch: 1 | remaining: 129s    
step 00675 (28.4%) | loss: 3.424720 | lrm: 1.00 | dt: 75ms | tok/sec: 1,318,540 | mfu: 36.9% | epoch: 1 | remaining: 129s    
step 00676 (28.4%) | loss: 3.426736 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,168 | mfu: 36.4% | epoch: 1 | remaining: 129s    
step 00677 (28.5%) | loss: 3.423971 | lrm: 1.00 | dt: 75ms | tok/sec: 1,303,220 | mfu: 36.5% | epoch: 1 | remaining: 129s    
step 00678 (28.5%) | loss: 3.425784 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,779 | mfu: 35.7% | epoch: 1 | remaining: 129s    
step 00679 (28.5%) | loss: 3.418499 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,339 | mfu: 36.0% | epoch: 1 | remaining: 129s    
step 00680 (28.6%) | loss: 3.426018 | lrm: 1.00 | dt: 76ms | tok/sec: 1,297,001 | mfu: 36.3% | epoch: 1 | remaining: 128s    
step 00681 (28.6%) | loss: 3.427707 | lrm: 1.00 | dt: 78ms | tok/sec: 1,267,937 | mfu: 35.5% | epoch: 1 | remaining: 128s    
step 00682 (28.7%) | loss: 3.431079 | lrm: 1.00 | dt: 76ms | tok/sec: 1,291,545 | mfu: 36.1% | epoch: 1 | remaining: 128s    
step 00683 (28.7%) | loss: 3.424751 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,856 | mfu: 35.9% | epoch: 1 | remaining: 128s    
step 00684 (28.8%) | loss: 3.418682 | lrm: 1.00 | dt: 75ms | tok/sec: 1,313,738 | mfu: 36.8% | epoch: 1 | remaining: 128s    
step 00685 (28.8%) | loss: 3.421957 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,260 | mfu: 35.8% | epoch: 1 | remaining: 128s    
step 00686 (28.8%) | loss: 3.415522 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,902 | mfu: 35.7% | epoch: 1 | remaining: 128s    
step 00687 (28.9%) | loss: 3.416020 | lrm: 1.00 | dt: 75ms | tok/sec: 1,304,362 | mfu: 36.5% | epoch: 1 | remaining: 128s    
step 00688 (28.9%) | loss: 3.416787 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,848 | mfu: 36.1% | epoch: 1 | remaining: 128s    
step 00689 (29.0%) | loss: 3.421376 | lrm: 1.00 | dt: 77ms | tok/sec: 1,278,244 | mfu: 35.8% | epoch: 1 | remaining: 128s    
step 00690 (29.0%) | loss: 3.422595 | lrm: 1.00 | dt: 76ms | tok/sec: 1,294,387 | mfu: 36.2% | epoch: 1 | remaining: 128s    
step 00691 (29.0%) | loss: 3.417831 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,813 | mfu: 36.1% | epoch: 1 | remaining: 128s    
step 00692 (29.1%) | loss: 3.419168 | lrm: 1.00 | dt: 79ms | tok/sec: 1,241,660 | mfu: 34.7% | epoch: 1 | remaining: 128s    
step 00693 (29.1%) | loss: 3.413229 | lrm: 1.00 | dt: 76ms | tok/sec: 1,291,978 | mfu: 36.1% | epoch: 1 | remaining: 127s    
step 00694 (29.2%) | loss: 3.414760 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,653 | mfu: 36.4% | epoch: 1 | remaining: 127s    
step 00695 (29.2%) | loss: 3.413940 | lrm: 1.00 | dt: 75ms | tok/sec: 1,310,902 | mfu: 36.7% | epoch: 1 | remaining: 127s    
step 00696 (29.3%) | loss: 3.419038 | lrm: 1.00 | dt: 75ms | tok/sec: 1,308,269 | mfu: 36.6% | epoch: 1 | remaining: 127s    
step 00697 (29.3%) | loss: 3.414345 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,985 | mfu: 35.7% | epoch: 1 | remaining: 127s    
step 00698 (29.3%) | loss: 3.415081 | lrm: 1.00 | dt: 77ms | tok/sec: 1,274,939 | mfu: 35.7% | epoch: 1 | remaining: 127s    
step 00699 (29.4%) | loss: 3.418506 | lrm: 1.00 | dt: 77ms | tok/sec: 1,271,519 | mfu: 35.6% | epoch: 1 | remaining: 127s    
step 00700 (29.4%) | loss: 3.418787 | lrm: 1.00 | dt: 77ms | tok/sec: 1,271,793 | mfu: 35.6% | epoch: 1 | remaining: 127s    
step 00701 (29.5%) | loss: 3.407848 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,705 | mfu: 35.8% | epoch: 1 | remaining: 127s    
step 00702 (29.5%) | loss: 3.414700 | lrm: 1.00 | dt: 76ms | tok/sec: 1,296,732 | mfu: 36.3% | epoch: 1 | remaining: 127s    
step 00703 (29.6%) | loss: 3.415953 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,147 | mfu: 35.8% | epoch: 1 | remaining: 127s    
step 00704 (29.6%) | loss: 3.411199 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,022 | mfu: 35.7% | epoch: 1 | remaining: 127s    
step 00705 (29.6%) | loss: 3.410770 | lrm: 1.00 | dt: 75ms | tok/sec: 1,307,319 | mfu: 36.6% | epoch: 1 | remaining: 127s    
step 00706 (29.7%) | loss: 3.417283 | lrm: 1.00 | dt: 78ms | tok/sec: 1,267,107 | mfu: 35.4% | epoch: 1 | remaining: 126s    
step 00707 (29.7%) | loss: 3.415058 | lrm: 1.00 | dt: 78ms | tok/sec: 1,261,312 | mfu: 35.3% | epoch: 1 | remaining: 126s    
step 00708 (29.8%) | loss: 3.414268 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,121 | mfu: 36.2% | epoch: 1 | remaining: 126s    
step 00709 (29.8%) | loss: 3.413564 | lrm: 1.00 | dt: 76ms | tok/sec: 1,286,171 | mfu: 36.0% | epoch: 1 | remaining: 126s    
step 00710 (29.9%) | loss: 3.415475 | lrm: 1.00 | dt: 77ms | tok/sec: 1,284,608 | mfu: 35.9% | epoch: 1 | remaining: 126s    
step 00711 (29.9%) | loss: 3.409359 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,759 | mfu: 35.7% | epoch: 1 | remaining: 126s    
step 00712 (29.9%) | loss: 3.416129 | lrm: 1.00 | dt: 76ms | tok/sec: 1,288,031 | mfu: 36.0% | epoch: 1 | remaining: 126s    
step 00713 (30.0%) | loss: 3.410486 | lrm: 1.00 | dt: 76ms | tok/sec: 1,288,554 | mfu: 36.0% | epoch: 1 | remaining: 126s    
step 00714 (30.0%) | loss: 3.401554 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,460 | mfu: 36.2% | epoch: 1 | remaining: 126s    
step 00715 (30.1%) | loss: 3.406635 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,886 | mfu: 35.7% | epoch: 1 | remaining: 126s    
step 00716 (30.1%) | loss: 3.412975 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,832 | mfu: 35.9% | epoch: 1 | remaining: 126s    
step 00717 (30.2%) | loss: 3.415871 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,091 | mfu: 36.1% | epoch: 1 | remaining: 126s    
step 00718 (30.2%) | loss: 3.417318 | lrm: 1.00 | dt: 75ms | tok/sec: 1,307,046 | mfu: 36.6% | epoch: 1 | remaining: 126s    
step 00719 (30.2%) | loss: 3.410670 | lrm: 1.00 | dt: 76ms | tok/sec: 1,294,574 | mfu: 36.2% | epoch: 1 | remaining: 125s    
step 00720 (30.3%) | loss: 3.404821 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,711 | mfu: 36.1% | epoch: 1 | remaining: 125s    
step 00721 (30.3%) | loss: 3.402778 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,708 | mfu: 35.9% | epoch: 1 | remaining: 125s    
step 00722 (30.4%) | loss: 3.401735 | lrm: 1.00 | dt: 76ms | tok/sec: 1,288,699 | mfu: 36.1% | epoch: 1 | remaining: 125s    
step 00723 (30.4%) | loss: 3.404030 | lrm: 1.00 | dt: 77ms | tok/sec: 1,274,195 | mfu: 35.6% | epoch: 1 | remaining: 125s    
step 00724 (30.5%) | loss: 3.405267 | lrm: 1.00 | dt: 76ms | tok/sec: 1,286,596 | mfu: 36.0% | epoch: 1 | remaining: 125s    
step 00725 (30.5%) | loss: 3.397951 | lrm: 1.00 | dt: 75ms | tok/sec: 1,305,899 | mfu: 36.5% | epoch: 1 | remaining: 125s    
step 00726 (30.5%) | loss: 3.398895 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,853 | mfu: 35.8% | epoch: 1 | remaining: 125s    
step 00727 (30.6%) | loss: 3.402986 | lrm: 1.00 | dt: 77ms | tok/sec: 1,271,986 | mfu: 35.6% | epoch: 1 | remaining: 125s    
step 00728 (30.6%) | loss: 3.409749 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,910 | mfu: 35.8% | epoch: 1 | remaining: 125s    
step 00729 (30.7%) | loss: 3.405670 | lrm: 1.00 | dt: 76ms | tok/sec: 1,297,899 | mfu: 36.3% | epoch: 1 | remaining: 125s    
step 00730 (30.7%) | loss: 3.394813 | lrm: 1.00 | dt: 77ms | tok/sec: 1,284,572 | mfu: 35.9% | epoch: 1 | remaining: 125s    
step 00731 (30.7%) | loss: 3.398207 | lrm: 1.00 | dt: 76ms | tok/sec: 1,290,825 | mfu: 36.1% | epoch: 1 | remaining: 125s    
step 00732 (30.8%) | loss: 3.389790 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,361 | mfu: 36.4% | epoch: 1 | remaining: 125s    
step 00733 (30.8%) | loss: 3.381431 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,812 | mfu: 35.9% | epoch: 1 | remaining: 124s    
step 00734 (30.9%) | loss: 3.383886 | lrm: 1.00 | dt: 75ms | tok/sec: 1,305,944 | mfu: 36.5% | epoch: 1 | remaining: 124s    
step 00735 (30.9%) | loss: 3.395209 | lrm: 1.00 | dt: 91ms | tok/sec: 1,076,306 | mfu: 30.1% | epoch: 1 | remaining: 124s    
step 00736 (31.0%) | loss: 3.391108 | lrm: 1.00 | dt: 74ms | tok/sec: 1,336,166 | mfu: 37.4% | epoch: 1 | remaining: 124s    
step 00737 (31.0%) | loss: 3.392927 | lrm: 1.00 | dt: 73ms | tok/sec: 1,338,795 | mfu: 37.5% | epoch: 1 | remaining: 124s    
step 00738 (31.0%) | loss: 3.391032 | lrm: 1.00 | dt: 75ms | tok/sec: 1,316,435 | mfu: 36.8% | epoch: 1 | remaining: 124s    
step 00739 (31.1%) | loss: 3.385080 | lrm: 1.00 | dt: 77ms | tok/sec: 1,283,984 | mfu: 35.9% | epoch: 1 | remaining: 124s    
step 00740 (31.1%) | loss: 3.385069 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,184 | mfu: 35.8% | epoch: 1 | remaining: 124s    
step 00741 (31.2%) | loss: 3.390104 | lrm: 1.00 | dt: 76ms | tok/sec: 1,299,950 | mfu: 36.4% | epoch: 1 | remaining: 124s    
step 00742 (31.2%) | loss: 3.395498 | lrm: 1.00 | dt: 75ms | tok/sec: 1,308,248 | mfu: 36.6% | epoch: 1 | remaining: 124s    
step 00743 (31.3%) | loss: 3.400402 | lrm: 1.00 | dt: 76ms | tok/sec: 1,295,213 | mfu: 36.2% | epoch: 1 | remaining: 124s    
step 00744 (31.3%) | loss: 3.395070 | lrm: 1.00 | dt: 77ms | tok/sec: 1,268,542 | mfu: 35.5% | epoch: 1 | remaining: 124s    
step 00745 (31.3%) | loss: 3.393238 | lrm: 1.00 | dt: 77ms | tok/sec: 1,280,260 | mfu: 35.8% | epoch: 1 | remaining: 124s    
step 00746 (31.4%) | loss: 3.389659 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,478 | mfu: 35.9% | epoch: 1 | remaining: 123s    
step 00747 (31.4%) | loss: 3.378940 | lrm: 1.00 | dt: 76ms | tok/sec: 1,294,127 | mfu: 36.2% | epoch: 1 | remaining: 123s    
step 00748 (31.5%) | loss: 3.377538 | lrm: 1.00 | dt: 78ms | tok/sec: 1,253,818 | mfu: 35.1% | epoch: 1 | remaining: 123s    
step 00749 (31.5%) | loss: 3.375858 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,182 | mfu: 35.7% | epoch: 1 | remaining: 123s    
step 00750 (31.6%) | loss: 3.378013 | lrm: 1.00 | dt: 75ms | tok/sec: 1,302,228 | mfu: 36.4% | epoch: 1 | remaining: 123s    
step 00751 (31.6%) | loss: 3.377272 | lrm: 1.00 | dt: 75ms | tok/sec: 1,311,444 | mfu: 36.7% | epoch: 1 | remaining: 123s    
step 00752 (31.6%) | loss: 3.376006 | lrm: 1.00 | dt: 77ms | tok/sec: 1,269,729 | mfu: 35.5% | epoch: 1 | remaining: 123s    
step 00753 (31.7%) | loss: 3.380318 | lrm: 1.00 | dt: 75ms | tok/sec: 1,302,290 | mfu: 36.4% | epoch: 1 | remaining: 123s    
step 00754 (31.7%) | loss: 3.372856 | lrm: 1.00 | dt: 76ms | tok/sec: 1,285,874 | mfu: 36.0% | epoch: 1 | remaining: 123s    
step 00755 (31.8%) | loss: 3.376403 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,055 | mfu: 36.1% | epoch: 1 | remaining: 123s    
step 00756 (31.8%) | loss: 3.376534 | lrm: 1.00 | dt: 77ms | tok/sec: 1,274,132 | mfu: 35.6% | epoch: 1 | remaining: 123s    
step 00757 (31.9%) | loss: 3.373478 | lrm: 1.00 | dt: 76ms | tok/sec: 1,292,837 | mfu: 36.2% | epoch: 1 | remaining: 123s    
step 00758 (31.9%) | loss: 3.379494 | lrm: 1.00 | dt: 77ms | tok/sec: 1,271,123 | mfu: 35.6% | epoch: 1 | remaining: 123s    
step 00759 (31.9%) | loss: 3.377100 | lrm: 1.00 | dt: 78ms | tok/sec: 1,267,766 | mfu: 35.5% | epoch: 1 | remaining: 122s    
step 00760 (32.0%) | loss: 3.378945 | lrm: 1.00 | dt: 77ms | tok/sec: 1,277,028 | mfu: 35.7% | epoch: 1 | remaining: 122s    
step 00761 (32.0%) | loss: 3.380695 | lrm: 1.00 | dt: 109ms | tok/sec: 899,047 | mfu: 25.2% | epoch: 1 | remaining: 122s    
step 00762 (32.1%) | loss: 3.385808 | lrm: 1.00 | dt: 74ms | tok/sec: 1,335,759 | mfu: 37.4% | epoch: 1 | remaining: 122s    
step 00763 (32.1%) | loss: 3.385006 | lrm: 1.00 | dt: 75ms | tok/sec: 1,303,031 | mfu: 36.5% | epoch: 1 | remaining: 122s    
step 00764 (32.2%) | loss: 3.382397 | lrm: 1.00 | dt: 75ms | tok/sec: 1,315,482 | mfu: 36.8% | epoch: 1 | remaining: 122s    
step 00765 (32.2%) | loss: 3.389956 | lrm: 1.00 | dt: 75ms | tok/sec: 1,311,019 | mfu: 36.7% | epoch: 1 | remaining: 122s    
step 00766 (32.3%) | loss: 3.390295 | lrm: 1.00 | dt: 76ms | tok/sec: 1,297,744 | mfu: 36.3% | epoch: 1 | remaining: 122s    
step 00767 (32.3%) | loss: 3.390845 | lrm: 1.00 | dt: 75ms | tok/sec: 1,306,797 | mfu: 36.6% | epoch: 1 | remaining: 122s    
step 00768 (32.3%) | loss: 3.394764 | lrm: 1.00 | dt: 75ms | tok/sec: 1,312,881 | mfu: 36.7% | epoch: 1 | remaining: 122s    
step 00769 (32.4%) | loss: 3.389894 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,629 | mfu: 36.0% | epoch: 1 | remaining: 122s    
step 00770 (32.4%) | loss: 3.382982 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,186 | mfu: 35.7% | epoch: 1 | remaining: 122s    
step 00771 (32.5%) | loss: 3.385531 | lrm: 1.00 | dt: 75ms | tok/sec: 1,312,162 | mfu: 36.7% | epoch: 1 | remaining: 121s    
step 00772 (32.5%) | loss: 3.383320 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,546 | mfu: 36.1% | epoch: 1 | remaining: 121s    
step 00773 (32.5%) | loss: 3.388961 | lrm: 1.00 | dt: 80ms | tok/sec: 1,224,302 | mfu: 34.3% | epoch: 1 | remaining: 121s    
step 00774 (32.6%) | loss: 3.395607 | lrm: 1.00 | dt: 89ms | tok/sec: 1,110,375 | mfu: 31.1% | epoch: 1 | remaining: 121s    
step 00775 (32.6%) | loss: 3.397037 | lrm: 1.00 | dt: 85ms | tok/sec: 1,158,785 | mfu: 32.4% | epoch: 1 | remaining: 121s    
step 00776 (32.7%) | loss: 3.396000 | lrm: 1.00 | dt: 74ms | tok/sec: 1,330,977 | mfu: 37.2% | epoch: 1 | remaining: 121s    
step 00777 (32.7%) | loss: 3.394914 | lrm: 1.00 | dt: 75ms | tok/sec: 1,303,566 | mfu: 36.5% | epoch: 1 | remaining: 121s    
step 00778 (32.8%) | loss: 3.393034 | lrm: 1.00 | dt: 74ms | tok/sec: 1,328,190 | mfu: 37.2% | epoch: 1 | remaining: 121s    
step 00779 (32.8%) | loss: 3.394810 | lrm: 1.00 | dt: 75ms | tok/sec: 1,313,851 | mfu: 36.8% | epoch: 1 | remaining: 121s    
step 00780 (32.9%) | loss: 3.390571 | lrm: 1.00 | dt: 75ms | tok/sec: 1,313,788 | mfu: 36.8% | epoch: 1 | remaining: 121s    
step 00781 (32.9%) | loss: 3.395106 | lrm: 1.00 | dt: 76ms | tok/sec: 1,301,977 | mfu: 36.4% | epoch: 1 | remaining: 121s    
step 00782 (32.9%) | loss: 3.392579 | lrm: 1.00 | dt: 75ms | tok/sec: 1,318,738 | mfu: 36.9% | epoch: 1 | remaining: 121s    
step 00783 (33.0%) | loss: 3.394512 | lrm: 1.00 | dt: 75ms | tok/sec: 1,304,886 | mfu: 36.5% | epoch: 1 | remaining: 121s    
step 00784 (33.0%) | loss: 3.396047 | lrm: 1.00 | dt: 76ms | tok/sec: 1,294,395 | mfu: 36.2% | epoch: 1 | remaining: 120s    
step 00785 (33.1%) | loss: 3.388060 | lrm: 1.00 | dt: 89ms | tok/sec: 1,104,942 | mfu: 30.9% | epoch: 1 | remaining: 120s    
step 00786 (33.1%) | loss: 3.392449 | lrm: 1.00 | dt: 76ms | tok/sec: 1,295,925 | mfu: 36.3% | epoch: 1 | remaining: 120s    
step 00787 (33.2%) | loss: 3.390849 | lrm: 1.00 | dt: 79ms | tok/sec: 1,248,068 | mfu: 34.9% | epoch: 1 | remaining: 120s    
step 00788 (33.2%) | loss: 3.390440 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,065 | mfu: 35.8% | epoch: 1 | remaining: 120s    
step 00789 (33.2%) | loss: 3.399296 | lrm: 1.00 | dt: 76ms | tok/sec: 1,296,194 | mfu: 36.3% | epoch: 1 | remaining: 120s    
step 00790 (33.3%) | loss: 3.399719 | lrm: 1.00 | dt: 77ms | tok/sec: 1,275,531 | mfu: 35.7% | epoch: 1 | remaining: 120s    
step 00791 (33.3%) | loss: 3.401164 | lrm: 1.00 | dt: 75ms | tok/sec: 1,312,947 | mfu: 36.7% | epoch: 1 | remaining: 120s    
step 00792 (33.4%) | loss: 3.398720 | lrm: 1.00 | dt: 75ms | tok/sec: 1,312,083 | mfu: 36.7% | epoch: 1 | remaining: 120s    
step 00793 (33.4%) | loss: 3.408032 | lrm: 1.00 | dt: 75ms | tok/sec: 1,313,746 | mfu: 36.8% | epoch: 1 | remaining: 120s    
step 00794 (33.4%) | loss: 3.407392 | lrm: 1.00 | dt: 75ms | tok/sec: 1,318,013 | mfu: 36.9% | epoch: 1 | remaining: 120s    
step 00795 (33.5%) | loss: 3.400340 | lrm: 1.00 | dt: 74ms | tok/sec: 1,337,115 | mfu: 37.4% | epoch: 1 | remaining: 120s    
step 00796 (33.5%) | loss: 3.397822 | lrm: 1.00 | dt: 75ms | tok/sec: 1,306,793 | mfu: 36.6% | epoch: 1 | remaining: 120s    
step 00797 (33.6%) | loss: 3.396716 | lrm: 1.00 | dt: 77ms | tok/sec: 1,279,065 | mfu: 35.8% | epoch: 1 | remaining: 119s    
step 00798 (33.6%) | loss: 3.390680 | lrm: 1.00 | dt: 78ms | tok/sec: 1,258,014 | mfu: 35.2% | epoch: 1 | remaining: 119s    
step 00799 (33.7%) | loss: 3.396374 | lrm: 1.00 | dt: 78ms | tok/sec: 1,267,193 | mfu: 35.5% | epoch: 1 | remaining: 119s    
step 00800 (33.7%) | loss: 3.383339 | lrm: 1.00 | dt: 77ms | tok/sec: 1,276,471 | mfu: 35.7% | epoch: 1 | remaining: 119s    
step 00801 (33.7%) | loss: 3.379410 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,330 | mfu: 35.8% | epoch: 1 | remaining: 119s    
step 00802 (33.8%) | loss: 3.378736 | lrm: 1.00 | dt: 78ms | tok/sec: 1,263,961 | mfu: 35.4% | epoch: 1 | remaining: 119s    
step 00803 (33.8%) | loss: 3.375897 | lrm: 1.00 | dt: 77ms | tok/sec: 1,274,798 | mfu: 35.7% | epoch: 1 | remaining: 119s    
step 00804 (33.9%) | loss: 3.372302 | lrm: 1.00 | dt: 76ms | tok/sec: 1,287,757 | mfu: 36.0% | epoch: 1 | remaining: 119s    
step 00805 (33.9%) | loss: 3.363162 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,146 | mfu: 36.1% | epoch: 1 | remaining: 119s    
step 00806 (34.0%) | loss: 3.370122 | lrm: 1.00 | dt: 76ms | tok/sec: 1,293,664 | mfu: 36.2% | epoch: 1 | remaining: 119s    
step 00807 (34.0%) | loss: 3.373280 | lrm: 1.00 | dt: 75ms | tok/sec: 1,309,873 | mfu: 36.6% | epoch: 1 | remaining: 119s    
step 00808 (34.0%) | loss: 3.376114 | lrm: 1.00 | dt: 75ms | tok/sec: 1,304,226 | mfu: 36.5% | epoch: 1 | remaining: 119s    
step 00809 (34.1%) | loss: 3.377086 | lrm: 1.00 | dt: 77ms | tok/sec: 1,281,382 | mfu: 35.8% | epoch: 1 | remaining: 119s    
step 00810 (34.1%) | loss: 3.373707 | lrm: 1.00 | dt: 77ms | tok/sec: 1,268,690 | mfu: 35.5% | epoch: 1 | remaining: 118s    
step 00811 (34.2%) | loss: 3.377574 | lrm: 1.00 | dt: 78ms | tok/sec: 1,266,461 | mfu: 35.4% | epoch: 1 | remaining: 118s    
step 00812 (34.2%) | loss: 3.381070 | lrm: 1.00 | dt: 78ms | tok/sec: 1,258,767 | mfu: 35.2% | epoch: 1 | remaining: 118s    
step 00813 (34.3%) | loss: 3.380565 | lrm: 1.00 | dt: 76ms | tok/sec: 1,289,110 | mfu: 36.1% | epoch: 1 | remaining: 118s    
